merchant_id,product_id,user_id,transaction_id,amount,timestamp,location,payment_method,category,age,annual_income,city,customer_segment,preferred_categories,registration_date,product_name,product_category,price,rating,stock,catalog_merchant_id,merchant_name,merchant_category,region,commission_rate,hour,day_of_week,month,is_weekend,day_period,is_working_hours,transaction_ts,transaction_date,epoch_seconds,age_group,catalog_merchant_mismatch,transaction_rank,user_transaction_count,rolling_amount_7d,active_days_7d,is_active,seconds_since_previous,days_since_previous,historical_average_amount,excess_percent,suspicion_flags,is_suspicious
M00084,P00377,U00037,TX0117772,1734.58,20251204185410,Marseille,CARD,Electronics,45,42165.03,Marseille,Premium,"[""Sports"",""Electronics"",""Automotive""]",20250421,Classic Laptop 377,Electronics,1608.99,4.2,481,M00084,ElectroWorld 84,Electronics,Nouvelle-Aquitaine,0.0795,18,jeudi,décembre,0,Evening,0,2025-12-04T18:54:10.000Z,2025-12-04,1764874450,Age Moyen,0,19,25,1734.58,1,0,15131702.0,175.13543981481482,863.491667,100.879761356,0,0
M00275,P04177,U00037,TX0125510,506.84,20251205082139,Marseille,CARD,Sports,45,42165.03,Marseille,Premium,"[""Sports"",""Electronics"",""Automotive""]",20250421,Standard Yoga Mat 4177,Sports,467.56,3.9,269,M00275,FitnessShop 275,Sports,Provence-Alpes-Côte d'Azur,0.0981,8,vendredi,décembre,0,Morning,0,2025-12-05T08:21:39.000Z,2025-12-05,1764922899,Age Moyen,0,20,25,2241.42,2,0,48449.0,0.5607523148148148,909.338421,-44.26277519,0,0
M00308,P03963,U00037,TX0018400,104.38,20251210103906,Marseille,CARD,Toys,45,42165.03,Marseille,Premium,"[""Sports"",""Electronics"",""Automotive""]",20250421,Essential Doll 3963,Toys,99.06,4.5,667,M00308,PlayShop 308,Toys,Auvergne-Rhône-Alpes,0.059,10,mercredi,décembre,0,Morning,1,2025-12-10T10:39:06.000Z,2025-12-10,1765363146,Age Moyen,0,21,25,2345.8,3,0,440247.0,5.095451388888889,889.2135,-88.26153674,0,0
M00461,P01461,U00037,TX0080692,889.27,20251211124500,Marseille,CARD,Sports,45,42165.03,Marseille,Premium,"[""Sports"",""Electronics"",""Automotive""]",20250421,Standard Yoga Mat 1461,Sports,321.96,3.7,606,M00461,SportHub 461,Sports,Ile-de-France,0.0411,12,jeudi,décembre,0,Afternoon,1,2025-12-11T12:45:00.000Z,2025-12-11,1765457100,Age Moyen,0,22,25,3235.07,4,0,93954.0,1.0874305555555557,851.840476,4.393959322,0,0
M00191,P00091,U00037,TX0093386,1030.67,20251216143604,Toulouse,CARD,Automotive,45,42165.03,Marseille,Premium,"[""Sports"",""Electronics"",""Automotive""]",20250421,Pro Car Parts 91,Automotive,947.3,4.9,891,M00191,MotorHub 191,Automotive,Ile-de-France,0.0593,14,mardi,décembre,0,Afternoon,1,2025-12-16T14:36:04.000Z,2025-12-16,1765895764,Age Moyen,0,23,25,2024.32,3,0,438664.0,5.0771296296296295,853.541818,20.752138708,0,0
M00122,P04750,U00037,TX0097389,1618.36,20251221221423,Marseille,CARD,Electronics,45,42165.03,Marseille,Premium,"[""Sports"",""Electronics"",""Automotive""]",20250421,Elite Laptop 4750,Electronics,1767.79,2.8,1183,M00122,ElectroWorld 122,Electronics,Auvergne-Rhône-Alpes,0.0557,22,dimanche,décembre,1,Night,0,2025-12-21T22:14:23.000Z,2025-12-21,1766355263,Age Moyen,0,24,25,2649.03,2,0,459499.0,5.318275462962963,861.243043,87.909790756,1,0
M00383,P04344,U00037,TX0089565,209.74,20251230131650,Marseille,CASH,Sports,45,42165.03,Marseille,Premium,"[""Sports"",""Electronics"",""Automotive""]",20250421,Premium Dumbbells 4344,Sports,103.93,3.7,384,M00383,ActiveWear 383,Sports,Ile-de-France,0.0728,13,mardi,décembre,0,Afternoon,1,2025-12-30T13:16:50.000Z,2025-12-30,1767100610,Age Moyen,0,25,25,209.74,1,0,745347.0,8.62670138888889,892.789583,-76.50734238,0,0
M00402,P01205,U00039,TX0074867,32.64,20241014195254,Lille,PAYPAL,Books,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Elite Atlas 1205,Books,32.38,3.0,590,M00402,ReadMore 402,Books,Nouvelle-Aquitaine,0.0951,19,lundi,octobre,0,Evening,0,2024-10-14T19:52:54.000Z,2024-10-14,1728935574,Adulte,0,1,11,32.64,1,0,,,,,0,0
M00402,P05978,U00039,TX0113148,82.22,20241014195645,Lille,CRYPTO,Books,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Essential Toy Car 5978,Toys,142.57,4.7,870,M00333,ReadMore 402,Books,Nouvelle-Aquitaine,0.0951,19,lundi,octobre,0,Evening,0,2024-10-14T19:56:45.000Z,2024-10-14,1728935805,Adulte,1,2,11,114.86,1,0,231.0,0.0026736111111111,32.64,151.899509804,2,1
M00460,P03639,U00039,TX0117780,323.57,20241017092109,Lille,PAYPAL,Home & Garden,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Classic Plant Pot 3639,Home & Garden,310.16,3.5,738,M00460,DecorShop 460,Home & Garden,Pays de la Loire,0.0458,9,jeudi,octobre,0,Morning,1,2024-10-17T09:21:09.000Z,2024-10-17,1729156869,Adulte,0,3,11,438.43,2,0,221064.0,2.558611111111111,57.43,463.416332927,1,0
M00368,P04295,U00039,TX0119566,500.37,20241028143600,Lille,PAYPAL,Sports,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Essential Yoga Mat 4295,Sports,264.87,2.1,976,M00368,SportHub 368,Sports,Auvergne-Rhône-Alpes,0.0548,14,lundi,octobre,0,Afternoon,1,2024-10-28T14:36:00.000Z,2024-10-28,1730126160,Adulte,0,4,11,500.37,1,0,969291.0,11.218645833333332,146.143333,242.383049386,0,0
M00010,P05493,U00039,TX0056668,43.68,20241108171312,Lille,CARD,Health,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Standard Vitamins 5493,Health,47.06,2.9,343,M00010,HealthShop 10,Health,Occitanie,0.0775,17,vendredi,novembre,0,Afternoon,1,2024-11-08T17:13:12.000Z,2024-11-08,1731085992,Adulte,0,5,11,43.68,1,0,959832.0,11.109166666666669,234.7,-81.389007243,0,0
M00164,P00897,U00039,TX0003104,121.2,20241225105638,Lille,CARD,Clothing,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Essential Dress 897,Clothing,116.47,2.7,707,M00164,TrendyWear 164,Clothing,Provence-Alpes-Côte d'Azur,0.0252,10,mercredi,décembre,0,Morning,1,2024-12-25T10:56:38.000Z,2024-12-25,1735124198,Adulte,0,6,11,121.2,1,0,4038206.0,46.73849537037037,196.496,-38.319355101,0,0
M00529,P05291,U00039,TX0042332,1989.66,20250101143844,Lille,CARD,Electronics,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Elite Laptop 5291,Electronics,1833.74,3.6,737,M00529,GadgetShop 529,Electronics,Ile-de-France,0.0812,14,mercredi,janvier,0,Afternoon,1,2025-01-01T14:38:44.000Z,2025-01-01,1735742324,Adulte,0,7,11,1989.66,1,0,618126.0,7.154236111111112,183.946667,981.650476439,1,0
M00550,P00830,U00039,TX0119341,182.41,20250103073703,Lille,PAYPAL,Health,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Classic First Aid Kit 830,Health,201.98,2.5,914,M00550,VitalShop 550,Health,Ile-de-France,0.0313,7,vendredi,janvier,0,Morning,0,2025-01-03T07:37:03.000Z,2025-01-03,1735889823,Adulte,0,8,11,2172.07,2,0,147499.0,1.7071643518518518,441.905714,-58.721963935,0,0
M00421,P00294,U00039,TX0128279,13.03,20250405073905,Lille,PAYPAL,Food,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Standard Chocolate Box 294,Food,11.67,3.3,706,M00421,FreshMarket 421,Food,Nouvelle-Aquitaine,0.017,7,samedi,avril,1,Morning,0,2025-04-05T07:39:05.000Z,2025-04-05,1743838745,Adulte,0,9,11,13.03,1,0,7948922.0,92.00141203703704,409.46875,-96.817827978,0,0
M00495,P03552,U00039,TX0112216,231.17,20250405100210,Lille,PAYPAL,Toys,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Premium Doll 3552,Toys,117.94,3.6,1122,M00495,KidsWorld 495,Toys,Nouvelle-Aquitaine,0.044,10,samedi,avril,1,Morning,1,2025-04-05T10:02:10.000Z,2025-04-05,1743847330,Adulte,0,10,11,244.2,1,0,8585.0,0.0993634259259259,365.42,-36.738547425,0,0
M00285,P03707,U00039,TX0059258,373.58,20250424224946,Lille,CARD,Health,44,15376.43,Lille,Budget,"[""Electronics"",""Home & Garden"",""Sports"",""Health""]",20240415,Classic Vitamins 3707,Health,190.04,5.0,559,M00285,HealthHub 285,Health,Bretagne,0.0776,22,jeudi,avril,0,Night,0,2025-04-24T22:49:46.000Z,2025-04-24,1745534986,Adulte,0,11,11,373.58,1,0,1687656.0,19.53305555555556,351.995,6.132189378,1,0
M00076,P00496,U00050,TX0068087,220.7,20250120195703,Rennes,CARD,Health,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,,Health,211.86,4.7,201,M00076,HealthShop 76,Health,Pays de la Loire,0.0852,19,lundi,janvier,0,Evening,0,2025-01-20T19:57:03.000Z,2025-01-20,1737403023,Age Moyen,0,1,11,220.7,1,0,,,,,0,0
M00069,P03172,U00050,TX0073786,907.25,20250125065816,Rennes,CARD,Home & Garden,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,Essential Rug 3172,Home & Garden,434.18,3.1,661,M00069,DecorShop 69,Home & Garden,Pays de la Loire,0.0598,6,samedi,janvier,1,Morning,0,2025-01-25T06:58:16.000Z,2025-01-25,1737788296,Age Moyen,0,2,11,1127.95,2,0,385273.0,4.459178240740741,220.7,311.078386951,1,0
M00569,P02501,U00050,TX0082996,191.0,20250129064349,Rennes,PAYPAL,Health,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,Essential Massage Gun 2501,Health,201.0,4.4,995,M00569,VitalShop 569,Health,Ile-de-France,0.0949,6,mercredi,janvier,0,Morning,0,2025-01-29T06:43:49.000Z,2025-01-29,1738133029,Age Moyen,0,3,11,1098.25,2,0,344733.0,3.989965277777778,563.975,-66.133250587,0,0
M00596,P01940,U00050,TX0029139,186.0,20250201073126,Rennes,PAYPAL,Home & Garden,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,Premium Cookware Set 1940,Home & Garden,176.52,2.3,778,M00596,HomeCenter 596,Home & Garden,Normandie,0.0151,7,samedi,février,1,Morning,0,2025-02-01T07:31:26.000Z,2025-02-01,1738395086,Age Moyen,0,4,11,377.0,2,0,262057.0,3.0330671296296297,439.65,-57.693619925,0,0
M00218,P03770,U00050,TX0102369,33.47,20250212125611,Rennes,PAYPAL,Books,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,Elite Cookbook 3770,Books,30.56,3.3,40,M00218,BookCorner 218,Books,Normandie,0.0168,12,mercredi,février,0,Afternoon,1,2025-02-12T12:56:11.000Z,2025-02-12,1739364971,Age Moyen,0,5,11,33.47,1,0,969885.0,11.225520833333333,376.2375,-91.104023389,0,0
M00503,P03524,U00050,TX0057336,306.39,20250225223316,Rennes,PAYPAL,Clothing,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,Elite Jacket 3524,Clothing,290.35,3.9,804,M00503,ClothingHub 503,Clothing,Occitanie,0.0787,22,mardi,février,0,Night,0,2025-02-25T22:33:16.000Z,2025-02-25,1740522796,Age Moyen,0,6,11,306.39,1,0,1157825.0,13.400752314814817,307.684,-0.420561355,1,0
M00035,P03671,U00050,TX0099084,319.93,20250301120155,Rennes,PAYPAL,Sports,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,Pro Backpack 3671,Sports,310.78,5.0,567,M00035,ActiveWear 35,Sports,Hauts-de-France,0.0286,12,samedi,mars,1,Afternoon,1,2025-03-01T12:01:55.000Z,2025-03-01,1740830515,Age Moyen,0,7,11,626.32,2,0,307719.0,3.5615625,307.468333,4.05299202,0,0
M00103,P01471,U00050,TX0127714,74.98,20250301192917,Rennes,PAYPAL,Health,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,Essential First Aid Kit 1471,Health,78.39,2.5,854,M00103,WellnessStore 103,Health,Nouvelle-Aquitaine,0.0397,19,samedi,mars,1,Evening,0,2025-03-01T19:29:17.000Z,2025-03-01,1740857357,Age Moyen,0,8,11,701.3,2,0,26842.0,0.3106712962962963,309.248571,-75.754132102,0,0
M00384,P02833,U00050,TX0039072,193.15,20250310125749,Rennes,PAYPAL,Clothing,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,Pro Jeans 2833,Clothing,213.39,4.3,406,M00384,StyleShop 384,Clothing,Ile-de-France,0.0874,12,lundi,mars,0,Afternoon,1,2025-03-10T12:57:49.000Z,2025-03-10,1741611469,Age Moyen,0,9,11,193.15,1,0,754112.0,8.728148148148149,279.965,-31.009233297,0,0
M00009,P00692,U00050,TX0025603,49.0,20250311221057,Reims,PAYPAL,Health,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,Essential First Aid Kit 692,Health,48.26,2.3,677,M00009,VitalShop 9,Health,Nouvelle-Aquitaine,0.0627,22,mardi,mars,0,Night,0,2025-03-11T22:10:57.000Z,2025-03-11,1741731057,Age Moyen,0,10,11,242.15,2,0,119588.0,1.3841203703703704,270.318889,-81.873260806,1,0
M00270,P02011,U00050,TX0084930,165.14,20250314122823,Rennes,CARD,Clothing,54,35877.92,Rennes,Standard,"[""Clothing"",""Health"",""Sports""]",20250503,Premium Jeans 2011,Clothing,171.95,4.6,793,M00270,FashionStore 270,Clothing,Ile-de-France,0.0766,12,vendredi,mars,0,Afternoon,1,2025-03-14T12:28:23.000Z,2025-03-14,1741955303,Age Moyen,0,11,11,407.29,3,0,224246.0,2.595439814814815,248.187,-33.461462526,0,0
M00228,P04312,U00051,TX0001896,46.33,20240113163448,Angers,PAYPAL,Toys,21,68557.76,Angers,Premium,"[""Beauty"",""Automotive""]",20250818,Pro Building Blocks 4312,Toys,21.51,4.3,663,M00228,PlayShop 228,Toys,Nouvelle-Aquitaine,0.044,16,samedi,janvier,1,Afternoon,1,2024-01-13T16:34:48.000Z,2024-01-13,1705163688,Jeune,0,1,6,46.33,1,0,,,,,0,0
M00339,P01922,U00051,TX0116563,2650.33,20240117114200,Angers,PAYPAL,Automotive,21,68557.76,Angers,Premium,"[""Beauty"",""Automotive""]",20250818,Premium Roof Rack 1922,Automotive,1262.91,4.9,950,M00339,CarParts 339,Automotive,Bretagne,0.036,11,mercredi,janvier,0,Morning,1,2024-01-17T11:42:00.000Z,2024-01-17,1705491720,Jeune,0,2,6,2696.66,2,0,328032.0,3.796666666666667,46.33,5620.548240881,1,0
M00067,P00117,U00051,TX0078338,22.43,20240122150641,Angers,CASH,Beauty,21,68557.76,Angers,Premium,"[""Beauty"",""Automotive""]",20250818,Pro Lipstick 117,Beauty,24.46,3.1,1104,M00067,BeautyCorner 67,Beauty,Provence-Alpes-Côte d'Azur,0.0305,15,lundi,janvier,0,Afternoon,1,2024-01-22T15:06:41.000Z,2024-01-22,1705936001,Jeune,0,3,6,2672.76,2,0,444281.0,5.142141203703703,1348.33,-98.336460659,0,0
M00405,P04080,U00051,TX0070165,87.92,20240125194605,Angers,PAYPAL,Beauty,21,68557.76,Angers,Premium,"[""Beauty"",""Automotive""]",20250818,,Beauty,96.76,3.5,698,M00405,BeautyWorld 405,Beauty,Nouvelle-Aquitaine,0.057,19,jeudi,janvier,0,Evening,0,2024-01-25T19:46:05.000Z,2024-01-25,1706211965,Jeune,0,4,6,110.35,2,0,275964.0,3.194027777777778,906.363333,-90.299695851,0,0
M00293,P05981,U00051,TX0029259,125.91,20240126091641,Angers,PAYPAL,Beauty,21,68557.76,Angers,Premium,"[""Beauty"",""Automotive""]",20250818,Standard Lipstick 5981,Beauty,115.31,2.1,493,M00293,BeautyCorner 293,Beauty,Grand Est,0.0725,9,vendredi,janvier,0,Morning,1,2024-01-26T09:16:41.000Z,2024-01-26,1706260601,Jeune,0,5,6,236.26,3,0,48636.0,0.5629166666666666,701.7525,-82.05777678,0,0
M00339,P05844,U00051,TX0107157,1458.21,20240311110227,Angers,BANK_TRANSFER,Automotive,21,68557.76,Angers,Premium,"[""Beauty"",""Automotive""]",20250818,Classic Car Battery 5844,Automotive,1533.74,4.1,919,M00339,CarParts 339,Automotive,Bretagne,0.036,11,lundi,mars,0,Morning,1,2024-03-11T11:02:27.000Z,2024-03-11,1710154947,Jeune,0,6,6,1458.21,1,0,3894346.0,45.07344907407408,586.584,148.593551819,0,0
M00599,P00706,U00052,TX0133908,89.23,20241219184733,Paris,CASH,Food,43,17709.07,Paris,Budget,"[""Electronics"",""Food""]",20230912,Premium Cheese Platter 706,Food,85.02,4.4,602,M00599,GourmetShop 599,Food,Provence-Alpes-Côte d'Azur,0.0134,18,jeudi,décembre,0,Evening,0,2024-12-19T18:47:33.000Z,2024-12-19,1734634053,Adulte,0,1,5,89.23,1,0,,,,,0,0
M00599,P01909,U00052,TX0127645,81.32,20250401184621,Paris,CARD,Food,43,17709.07,Paris,Budget,"[""Electronics"",""Food""]",20230912,Premium Coffee Pack 1909,Food,80.43,4.6,336,M00599,GourmetShop 599,Food,Provence-Alpes-Côte d'Azur,0.0134,18,mardi,avril,0,Evening,0,2025-04-01T18:46:21.000Z,2025-04-01,1743533181,Adulte,0,2,5,81.32,1,0,8899128.0,102.99916666666668,89.23,-8.864731593,0,0
M00351,P00172,U00052,TX0012330,1704.33,20250411165542,Paris,CASH,Electronics,43,17709.07,Paris,Budget,"[""Electronics"",""Food""]",20230912,Elite Laptop 172,Electronics,1799.54,4.1,336,M00351,GadgetShop 351,Electronics,Ile-de-France,0.0617,16,vendredi,avril,0,Afternoon,1,2025-04-11T16:55:42.000Z,2025-04-11,1744390542,Adulte,0,3,5,1704.33,1,0,857361.0,9.923159722222222,85.275,1898.627968338,1,0
M00281,P03962,U00052,TX0037521,155.76,20250416062212,Paris,CASH,Beauty,43,17709.07,Paris,Budget,"[""Electronics"",""Food""]",20230912,Elite Nail Kit 3962,Beauty,77.8,2.6,434,M00281,BeautyCorner 281,Beauty,Nouvelle-Aquitaine,0.0208,6,mercredi,avril,0,Morning,0,2025-04-16T06:22:12.000Z,2025-04-16,1744784532,Adulte,0,4,5,1860.09,2,0,393990.0,4.560069444444444,624.96,-75.076804916,0,0
M00294,P04383,U00052,TX0017162,49.88,20250416144459,Paris,PAYPAL,Books,43,17709.07,Paris,Budget,"[""Electronics"",""Food""]",20230912,Standard Atlas 4383,Books,49.57,3.2,139,M00294,ReadMore 294,Books,Pays de la Loire,0.0908,14,mercredi,avril,0,Afternoon,1,2025-04-16T14:44:59.000Z,2025-04-16,1744814699,Adulte,0,5,5,1909.97,2,0,30167.0,0.3491550925925926,507.66,-90.174526258,0,0
M00093,P03465,U00064,TX0090264,245.9,20240102181658,Angers,CARD,Health,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Classic Massage Gun 3465,Health,219.64,3.5,475,M00093,HealthHub 93,Health,Provence-Alpes-Côte d'Azur,0.0303,18,mardi,janvier,0,Evening,0,2024-01-02T18:16:58.000Z,2024-01-02,1704219418,Adulte,0,1,19,245.9,1,0,,,,,0,0
M00104,P00106,U00064,TX0085773,105.48,20240120073629,Angers,CARD,Toys,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Elite Puzzle 106,Toys,99.81,3.9,1044,M00104,ToyLand 104,Toys,Auvergne-Rhône-Alpes,0.0732,7,samedi,janvier,1,Morning,0,2024-01-20T07:36:29.000Z,2024-01-20,1705736189,Adulte,0,2,19,105.48,1,0,1516771.0,17.55521990740741,245.9,-57.10451403,0,0
M00270,P05330,U00064,TX0001094,126.53,20240120143456,Angers,CARD,Clothing,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Elite Scarf 5330,Clothing,128.12,3.4,153,M00270,FashionStore 270,Clothing,Ile-de-France,0.0766,14,samedi,janvier,1,Afternoon,1,2024-01-20T14:34:56.000Z,2024-01-20,1705761296,Adulte,0,3,19,232.01,1,0,25107.0,0.2905902777777778,175.69,-27.981103079,0,0
M00314,P05674,U00064,TX0093045,61.38,20240202162353,Angers,BANK_TRANSFER,Toys,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Premium Toy Car 5674,Toys,29.77,4.5,957,M00314,PlayShop 314,Toys,Occitanie,0.0253,16,vendredi,février,0,Afternoon,1,2024-02-02T16:23:53.000Z,2024-02-02,1706891033,Adulte,0,4,19,61.38,1,0,1129737.0,13.075659722222222,159.303333,-61.469732714,0,0
M00468,P03467,U00064,TX0000524,16.52,20240221195243,Angers,CARD,Clothing,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Premium Dress 3467,Clothing,17.86,2.6,118,M00468,StyleShop 468,Clothing,Ile-de-France,0.0993,19,mercredi,février,0,Evening,0,2024-02-21T19:52:43.000Z,2024-02-21,1708545163,Adulte,0,5,19,16.52,1,0,1654130.0,19.145023148148148,134.8225,-87.746852343,0,0
M00203,P03018,U00064,TX0041182,203.79,20240226094803,Angers,CARD,Sports,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Elite Running Shoes 3018,Sports,196.7,2.2,848,M00203,SportHub 203,Sports,Hauts-de-France,0.044,9,lundi,février,0,Morning,1,2024-02-26T09:48:03.000Z,2024-02-26,1708940883,Adulte,0,6,19,220.31,2,0,395720.0,4.580092592592592,111.162,83.327036217,0,0
M00563,P05850,U00064,TX0049293,83.6,20240321182219,Angers,CASH,Toys,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Essential Board Game 5850,Toys,86.87,3.5,7,M00563,ToyLand 563,Toys,,0.0811,18,jeudi,mars,0,Evening,0,2024-03-21T18:22:19.000Z,2024-03-21,1711045339,Adulte,0,7,19,83.6,1,0,2104456.0,24.35712962962963,126.6,-33.965244866,0,0
M00440,P02303,U00064,TX0085755,271.86,20240323200229,Angers,PAYPAL,Clothing,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Standard Dress 2303,Clothing,278.14,5.0,100,M00440,ClothingHub 440,Clothing,Ile-de-France,0.0534,20,samedi,mars,1,Evening,0,2024-03-23T20:02:29.000Z,2024-03-23,1711224149,Adulte,0,8,19,355.46,2,0,178810.0,2.069560185185185,120.457143,125.690227436,0,0
M00450,P03736,U00064,TX0073019,240.55,20240328131457,Angers,CARD,Clothing,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Premium Jeans 3736,Clothing,221.38,4.3,135,M00450,TrendyWear 450,Clothing,Pays de la Loire,0.0277,13,jeudi,mars,0,Afternoon,1,2024-03-28T13:14:57.000Z,2024-03-28,1711631697,Adulte,0,9,19,596.01,3,0,407548.0,4.716990740740741,139.3825,72.582641293,0,0
M00598,P02481,U00064,TX0021128,316.63,20240607151047,Angers,PAYPAL,Clothing,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Classic Sneakers 2481,Clothing,299.02,4.0,1018,M00598,TrendyWear 598,Clothing,Hauts-de-France,0.0127,15,vendredi,juin,0,Afternoon,1,2024-06-07T15:10:47.000Z,2024-06-07,1717773047,Adulte,0,10,19,316.63,1,0,6141350.0,71.08043981481481,150.623333,110.213114857,0,0
M00208,P04153,U00064,TX0109951,114.82,20240613200245,Angers,CARD,Toys,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Elite Doll 4153,Toys,125.2,4.2,629,M00208,ToyLand 208,Toys,Auvergne-Rhône-Alpes,0.0103,20,jeudi,juin,0,Evening,0,2024-06-13T20:02:45.000Z,2024-06-13,1718308965,Adulte,0,11,19,431.45,2,0,535918.0,6.20275462962963,167.224,-31.337607042,0,0
M00257,P00141,U00064,TX0078121,35.26,20240630155549,Angers,CARD,Toys,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Pro Puzzle 141,Toys,33.54,3.1,523,M00257,KidsWorld 257,Toys,Auvergne-Rhône-Alpes,0.0369,15,dimanche,juin,1,Afternoon,1,2024-06-30T15:55:49.000Z,2024-06-30,1719762949,Adulte,0,12,19,35.26,1,0,1453984.0,16.828518518518518,162.46,-78.296195987,0,0
M00257,P04616,U00064,TX0057951,81.94,20240630155703,Angers,CASH,Toys,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Premium Atlas 4616,Books,31.11,5.0,401,M00002,KidsWorld 257,Toys,Auvergne-Rhône-Alpes,0.0369,15,dimanche,juin,1,Afternoon,1,2024-06-30T15:57:03.000Z,2024-06-30,1719763023,Adulte,1,13,19,117.2,1,0,74.0,0.0008564814814814815,151.86,-46.042407481,1,0
M00585,P03593,U00064,TX0081854,79.65,20240704064527,Angers,CARD,Clothing,38,48416.8,Angers,Standard,"[""Toys"",""Clothing""]",20241119,Essential Scarf 3593,Clothing,77.13,1.3,126,M00585,StyleShop 585,Clothing,Ile-de-France,0.0194,6,jeudi,juillet,0,Morning,0,2024-07-04T06:45:27.000Z,2024-07-04,1720075527,Adulte,0,14,19,196.85,2,0,312504.0,3.616944444444445,146.481538,-45.624546897,0,0
